episode,nick_name,comments,like,dislike,ripple,date
81,★♡ㅋㅋ~~~♥,와 진짜 캐릭하나하나 버릴게없다...마귀마져..,2,0,0,2020-08-13 17:50:34
81,maru,전율하며 봅니다.... ㅠㅠㅠ 작가님 사랑해요,2,0,0,2020-08-13 10:34:37
81,오장환,앞화에서 너무 쪼려서 결국 결제했는데 역시 작가님은 우릴 버리지않으시네!! 이제부턴 돈내고 볼게요 ㄱㅅㄱㅅ요 ㅜㅜ,2,0,0,2020-08-13 08:16:49
81,mika,최고에요 그림도 어찌이리잘그리는지. 완벽해요 ㅠ 최고잼남,2,0,0,2020-08-05 22:32:52
81,UnoLove,너무 무서웠다.. ㅠㅠㅠㅠ 여사님 오래오래 사셔야해요 ㅠㅠㅠㅠ,2,0,0,2020-07-30 02:18:37
81,퐁이,소문이 보자마자 안도의 눈물이 흘렀다!!!!! ㅠㅠ 이 감정 뭐라 표현해야 할지 모르겠어요!!!,2,0,0,2020-07-29 13:18:01
81,띵여,더 주세요 .. 결제해놨어여 ... 다음편을 쥬세여,2,0,0,2020-07-24 14:47:54
81,hooney,"와... 땅을 안불러왔는데도, 팔을 날려버리는 염동력 클라스...",2,0,0,2020-07-24 01:25:58
81,레이스,개쩐다 ㅡㅡ,2,0,0,2020-07-23 23:55:22
81,아바인,40미터는 될법한 거리에서..일급 완력 마귀 팔 날리는 클라스..이건 누구도 못하지,2,0,0,2020-07-23 11:23:33
81,jeronimo_suh,이집 사이다는 도대체 탄산이 안빠져요,2,0,0,2020-07-23 08:23:32
81,권경훈,갓소문,2,0,0,2020-07-23 02:07:53
81,리얼소울,작가님 빨리 못 와서 죄송해요.. 업로드 되자말자 바로 왔어야 하는 건데...ㅠㅠㅠ,2,1,0,2020-07-23 00:41:27
81,정지훈이,우와...,2,0,0,2020-07-22 23:56:10
81,닉네임을 등록해 주세요,소문이 쵝오,2,0,0,2020-07-22 23:53:53
81,ll꽃and정ll,작가님 납치해야겠습니다. ㅜㅜ,2,0,0,2020-07-22 23:52:53
81,만두피전설,소문아 힘내!!,2,0,0,2020-07-22 23:50:03
81,교양있게코파기,역시 소문이야!!!!!!!! 아 대포주먹 휘두르면서 휘청거릴때 적봉이가 뭔가 한 줄알았네 너 임마 여사님을 그렇게 막 함부로 하면 응?! 안돼 너 이제 ㅈ된거야,2,0,0,2020-07-22 23:46:36
81,안나영,아우    가슴떨려  ㅠㅠ,2,0,0,2020-07-22 23:26:28
81,김민호,추여사님ㅠㅠ 강을 건너지 마오ㅠㅠㅠ,2,1,0,2020-07-22 22:43:04
81,세눈박이욘,아무렴요.소문이는 태초고 세상의 끝이니까요.,2,0,0,2020-07-22 22:31:07
81,Lucy,짜란다 짜란다!!,1,0,0,2021-01-03 07:52:43
81,sunday morning_,어흐 정말 소문이 너는ㅠㅠㅠㅠㅠㅠㅠ 작가님 복받으세여ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 추여사님 죽이지 마세요 제발ㅎ,1,0,0,2021-01-02 21:36:54
81,민지,와우... 어메이징... 미쳐따 ㅋ,1,0,0,2020-12-31 20:12:32
81,하은,흐어ㅠㅠㅠ,1,0,0,2020-12-16 09:39:02
81,표수연,홍콩놈 거짓말 그기 어찌 한손이고 두손이지..오모나 헛스윙,1,0,0,2020-12-16 06:41:34
81,수빈,소문아아아ㅜㅜㅜㅜㅜㅠ 사랑한다,1,0,0,2020-12-13 17:37:35
81,우주,적봉이ㅜㅜㅜㅜㅜ 여사님 지키려고 자기 뒤로 오래ㅜㅜ 착한자식,1,0,0,2020-12-13 14:48:59
81,만화처녀,소문아!!!!사랑한다!!!!!!!!!!!!ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ,1,0,0,2020-12-12 19:30:53
81,조민실,아싸ㅡ다시보고 또보고 계속보고 결제는 계속되고ㅎㅎ,1,0,0,2020-12-11 08:25:10
81,유림,경이로운 소문!!!♡미쳤다 진짜,1,0,0,2020-12-09 22:29:58
81,하루,으헝 추여사님..ㅜㅜ,1,0,0,2020-12-09 18:24:02
81,김재욱,자가니뮤ㅠㅠㅠㅠㅠㅠ사랑해요ㅠㅠㅠㅠ넘 재밌어ㅠㅠㅠㅠ,1,0,0,2020-12-07 14:20:07
81,glitter_치리,와.... 이렇게 박살을 낸다고??? 후하후하 엔돌핀 돈다 ㅠㅠㅠㅠㅠㅠ,1,0,0,2020-12-03 20:48:52
81,로풀,소문아 니덕에 내가 이 웹툰 본다ㅠㅠㅠ,1,0,0,2020-09-01 14:28:03
81,유정,이거 혹시 드라마화되나요??,1,0,1,2020-08-24 18:55:30
81,곰마워,11월 OCN 방영예정이예욤 ,,,,2020-08-25 21:44:54
81,뜨거운안녕,이거지!!이거 볼려고 여기까지 흑흑 눈물나 아 감동 ㅠㅠ,1,1,0,2020-08-23 10:00:51
81,뭘봐스키야,진짜 고구마없는 액션웹툰은 진짜 이게 찐이다...♡,1,0,0,2020-08-23 01:05:05
81,오키도키,헝 ㅠㅠㅠㅠㅠㅠ 눈물나ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ나쁜놈들 다 죽여주세요ㅠㅠㅠㅠㅠㅠ,1,0,0,2020-08-20 10:36:16
81,bela,전율!!!,1,0,0,2020-08-20 10:21:42
81,뚱뚜루광녀,막판소룸돋,1,0,0,2020-08-20 10:19:27
81,hakbong-국몬,우와 또 울뻔했다. 소문이 나올때 울컥했네,1,0,0,2020-08-20 10:17:53
81,이진복,전율이 느껴지네요...ㅠㅠ 너무 재밌다.. 말이 필요없다..,1,0,0,2020-08-20 09:59:21
81,hue,너무짧아요 ㅜ 결제 흑...,1,0,0,2020-08-20 08:14:49
81,부킹의황,와 겁나 결제 하고 싶게 만들어 놨네유~,1,0,0,2020-08-20 07:43:53
81,한보,다 죽여버려 소문아~!!!!,1,0,0,2020-08-20 07:43:19
81,Jihye Kim,그래도 이번엔 카운터 팀이 너무 안일했다. 홍콩팀이 그렇게 간단하게 당한걸 보고 따로 움직이는 건 아니지. 그래도 소문이가 와서 여사님은 괜찮을 수도 있겠지만 나머지 애들은 어쩜 좋누.. ㅠㅠ,1,0,0,2020-08-20 07:35:00
81,이안,오오....  심장 벌렁 벌렁..      겁나  멋있다  소문...,1,0,0,2020-08-20 07:07:24
81,whan,15년 웹툰인생 첨으로 결재하고 싶다 ㅜㅜ,1,0,0,2020-08-20 02:01:45
81,앙잉옹,새벽에 잠깐 잠 깨서 봤는데 잠이 확 깨네요. 드디어 전쟁이네요!!! 소문아!!!!,1,0,0,2020-08-20 01:20:28
81,김영홍,아....놔... 진짜 몰입감 쩔어..  소문이 욕할때 같이 욕했네.. 여사님 건들지마라..,1,0,0,2020-08-20 00:48:05
81,이완규,"정직한 제목, 정직한 내용경이로운 소문",1,0,0,2020-08-19 22:48:41
81,ariDDabge,적봉이 인성에 1차 감동. 루머의 능력에 심금이 울리네요. ,1,1,0,2020-08-19 22:37:46
81,으이구,요즘은 경이로운 소문 덕분에 일주일을 버티고 삽니다,1,0,0,2020-08-19 22:04:51
81,이이,"댓글안다는데, 와 소름 돋았다.",1,0,0,2020-08-06 09:53:14
81,상열,🤗,1,0,0,2020-08-04 22:20:50
81,sun,한컷한컷 집중해서 두번봤어요..다음장면 너무기대됩니다,1,0,0,2020-07-25 23:37:23
81,828,세정이 드라마 찍는다해서 보는데 진짜 재밌어요 ㅋㅋㅋㅋㅋㅋㅋ 매번 결제까지해서 보고있네요ㅠ_ㅠ 하.. 어떻게 되려나.. 다들 무사하길,1,0,0,2020-07-25 00:48:09
81,Alex,제발  소문이가 세계관 최강자이길..,1,0,0,2020-07-24 00:32:35
81,수원블루윙즈,멋있다 우리 소문이 ㅋㅋㅋ,1,0,0,2020-07-24 00:17:09
81,이가현,아니왜 돈이 있눈데 마지막화에요 ㅠㅠㅠㅠㅠㅠㅠㅠ,1,0,0,2020-07-23 17:08:38
81,아주작은별,역시~!!!!!!여사님죽는줄알았자나여 ㅠ ㅠ 소문이가왔어~~니네다죽엇어!!!!,1,1,0,2020-07-23 15:01:42
81,리니리닝,미쳤다 정말 ㅠㅠㅠㅠㅠ제 인생웹툰입니다 작가님 사랑해요,1,0,0,2020-07-23 13:33:29
81,연좀날리자,사랑한다 소문아,1,0,0,2020-07-23 12:36:48
81,깜보,제발 시즌3는 ㅜㅠ,1,0,0,2020-07-23 11:28:50
81,유희,흐어엉 소문이 최고야♡♡♡♡♡,1,0,0,2020-07-23 10:30:31
81,㈜우울모드†,작가님 너무한거아닙니까!! 아침부터 사람을울리다니 ㅠㅡㅠ ,1,0,0,2020-07-23 07:55:03
81,콰르텟,왜 이렇게  짧게 느껴지는건지 ㅠㅠ한컷한컷 하나가 너무 소즁하다  다음주까지 언제 기달리냐 ㅠㅠ ,1,0,0,2020-07-23 02:43:07
81,꽁냐,다음편이 시급해.....,1,0,0,2020-07-23 01:47:24
81,준현,태어나서 처음 댓글.빨리 오픈해 주세요. 일주일 길어요,1,0,0,2020-07-23 01:00:16
81,투어인터내셔날,매주 결제하지만... 참고 모아볼까?!! 궁금해 미쵸버리겠는데ㅠㅠ 일주일 우찌 참찌?? ㅠ,1,0,0,2020-07-23 00:19:49
81,김다운,적봉아아ㅠㅠㅠㅠㅠ,1,0,0,2020-07-22 23:52:08
81,나야,엥 소문이는 같이 간게.아니었군,1,0,0,2020-07-22 23:47:33
81,virtuoso,소름 돋았다 ㅠㅠㅠ,1,0,0,2020-07-22 23:40:09
81,김병철,아아아아아 순삭,1,0,0,2020-07-22 23:28:59
81,서비르,찌릿찌릿~여사님  죽을까  걱정했네요~ 소문인  역시 감동 이양~~,1,0,0,2020-07-22 23:28:31
81,러블리민트,조마조마하며 보다가 소문이 등장씬에 전율이 쫙.. ㅠㅠ ,1,0,0,2020-07-22 23:26:04
81,최부현,아옹아어오앙어어ㅗㅇ 진짜 누구하나 죽을까봐 바로 들어왔는데 역시 소문이가 최고다...ㅠㅠㅠ 다른사람들도 아무도 안죽어야 될텐데 ㅜㅜㅜㅜ,1,0,0,2020-07-22 22:16:53
81,귀여운천사,적봉이 ㅠㅠ,0,0,0,2021-01-18 11:35:58
81,불멸의신화,♬♪♩ 소문이 아니면 다 개♪♬♩이네 ♬♪♩ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이게 맞냐 ㅋㅋㅋㅋ,0,0,0,2021-01-16 16:42:44
81,황지환,지인짜 시즌2는 감동이다 ㅜㅜ,0,0,0,2021-01-16 11:56:17
81,류민수,대봑 짱짱짱🙂🙂🙂👍👍👍,0,0,0,2021-01-15 23:06:32
81,호호,헉... 저 소리질렀어요... 와... 소문이 레벨업 입벌어지네요 후,0,0,0,2021-01-14 13:09:32
81,DaYa,후 숨도 못쉬고 봤네....근데 그와중에 적봉이는 가드올려 이러고. 추여사가 확실히 애들 빡 돌게하는 캐릭인거같아요. 근데 나같아도 추여사 저렇게 되면 용서못할거 같아,0,0,0,2021-01-13 03:07:52
81,pureta,꺄아아아 소문이다 소문이,0,0,0,2021-01-12 23:49:56
81,이한별,역시 최강은 주인공!!!!!!!!!  그리고 저 자식 소환해 버려,0,0,0,2021-01-11 19:25:22
81,웅히,"사이다 탄산이 안빠진다던 댓글을 봤었는데 이건 정말,,,,",0,0,0,2021-01-10 20:05:57
81,서진,적봉이 개놀래겠다 ㅋㅋㅋ,0,0,0,2021-01-10 17:04:35
81,사랑이,소문이 멋있어요 ♡,0,0,0,2021-01-09 12:03:25
81,닉네임을 등록해 주세요,마귀 새x 팔 삭재 컷,0,0,0,2021-01-06 19:12:55
81,사랑,소문아!!!! ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ제발 우리 소문이 무조건 짱짱짱만 일짱만 하게해주세요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ ,0,0,0,2021-01-06 12:10:06
81,바닐라더블샷,경이롭다 소문아...,0,0,0,2021-01-05 00:22:25
81,우주,너무 멋있어....,0,0,0,2021-01-03 21:58:28
81,바우어,내가 좋아하는 남캐 TOP101.이성훈(뱀파이어 혼혈)(제가 쓴 소설)2.필광(경이로운 소문)3.가모탁(경이로운 소문)4.신혁우(경이로운 소문)5.돌아온 시온(신비아파트)6.샤바나 규타로(귀멸의 칼날)7.지청신(경이로운 소문)8.엔무(귀멸의 칼날)9.소문(경이로운 소문)10.나적봉(경이로운 소문),0,0,0,2021-01-03 20:42:57
81,truy,갑자기 신의탑 밤생각나네,0,0,0,2021-01-02 21:33:18
81,벨라,잘한다 소문아,0,0,0,2021-01-01 18:16:59
81,발없는새,소문이 : 이 ♪♪♬♩ 탱탱 원숭이 ♬♪♩              목은 전라도로 팔은 제주도로 다리는 경상도로 배때지는 북.                    한으 로 금니빨까지 잘근잘근씹어먹어주마!!,0,0,0,2020-12-30 14:56:27
81,칸타빌레,아. 무서워. 근데 소문이 넘사벽...,0,0,0,2020-12-28 09:50:31
81,닉네임을 등록해 주세요,파 팔이..헐?떨어져...그것도 한손으로 했..,0,0,0,2020-12-26 22:29:47
81,구래서,소문아 소문아 흑흑,0,0,0,2020-12-25 20:04:27
81,표수연,팔잘리는거 보고 속이 시원해 지다니,0,0,0,2020-12-25 04:25:55
81,밥데렐라,역시 소문이... 우는것도 너무 기여웡...☺️,0,0,0,2020-12-24 02:04:02
81,MxxKx,진짜 레전드야 드라마로 나온 이유가 있어!!!,0,0,0,2020-12-24 01:23:58
81,김지혜,적뽕아.... 가드올리는거 아냐,0,0,0,2020-12-23 16:53:07
81,닉네임을 등록해 주세요,멋있쪄ㅠ소문이😭,0,0,0,2020-12-23 13:40:07
81,지민혁,여긴 사이다먹고 또 콜라마시게 하고 또 사이다 마시게 하네 이 상하겠어요,0,0,0,2020-12-23 08:53:42
81,닉네임을 등록해 주세요,솔직히 소문이가 문제의 발단 아닌가.. 왜케 나대지.. 본인이 사서 움직이니까 문제된건데,0,2,1,2020-12-22 20:27:55
81,구래서,테넷 에 보니 <일어날 일은 일어난다. > 라고 하더군요. 우리애 기죽이지 마세요.,,,,2020-12-25 20:05:43
81,이 세상 누군가,소문아ㅜㅜ 스릉해앢ㅜㅜㅠ 우리 소문이 화이팅ㅜㅜ아 심장쫄려 증말ㅜ,0,0,0,2020-12-22 02:26:33
81,ditto,흑 눈물이 ㅜㅜ,0,0,0,2020-12-21 22:04:16
81,정우경,크으으으으으으으 역시 소문이다,0,0,0,2020-12-19 20:58:55
81,행복한야,소문이 겁나 화났어 네들 다 뒤졌어,0,0,0,2020-12-17 23:03:51
81,닉네임을 등록해 주세요,우리 소문이...  소문아 다 조져버려이런말이 있었지... 주인공의 소중한 사람을 건드리면 주인공이 각성해서 디지니까 주인공 은 건드려도 주인공의 소중한 사람은 건들면 안된다고...,0,0,0,2020-12-17 22:28:35
81,박현재,소문이는 울면 더 강해지는거?넘 좋고 ㅎ,0,0,0,2020-12-17 21:48:08
81,홍채은,진짜 소름.....👍🏻,0,0,0,2020-12-17 16:54:40
81,곡곡,ㅠㅠㅠ........ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,0,0,0,2020-12-15 18:11:12
81,조예원,소문아 넌참..,0,0,0,2020-12-15 17:33:31
81,G13,소문이가 날로 업데는거 같은데...땅지역도 넓혀지겠네...,0,0,0,2020-12-15 17:19:05
81,Anastasia,대박,0,0,0,2020-12-14 20:33:26
81,시끄줌마,서눈이는 지맘대로 자라비우고ㅡㅡㅡ쯧,0,0,0,2020-12-14 02:18:36
81,bjh7060,와~~~소문이 너무 멋있다,0,0,0,2020-12-14 00:20:47
81,닉네임을 등록해 주세요,소오름!!,0,0,0,2020-12-13 19:01:34
81,김진원,소문이 제대로 빡친듯,0,0,0,2020-12-11 19:55:17
81,늴리리야호,주인공 먼치킨에 사이다 굿굿인데.의외로 고구마답답이는 파수꾼들임. 아니 집중은 안 하고 웬놈의 티타임. 지네 카운터들 생명위협은 매번 닥쳐서야 알고 뭔 도움이 1도 안돼. 이쯤되면 카운터들 진짜 사기계약임. ,0,0,0,2020-12-11 19:28:04
81,하빈,첨에 적봉이 꺼림칙했던거 깊게 반성한다. 애는 착해 ㅜㅜ,0,0,0,2020-12-11 09:58:56
81,팬,캬 주모,0,0,0,2020-12-06 08:49:11
81,NamuLove,적봉이가 힐러 능력 있응 좋겠네요,0,0,0,2020-12-06 06:59:29
81,NamuLove,제발 죽지마라 ㅠㅠ,0,0,0,2020-12-06 06:59:09
81,유미,소문이.. 한층 더 성장했구나 이녀석,0,0,0,2020-12-05 22:51:29
81,YS,병규야 이 역할 할 수있냐? ㅋㅋㅋㅋㅋ,0,0,0,2020-12-05 11:29:43
81,닉네임,분명 판타지 액션 스릴러물인대매화 매편이 감동적이다 눈물을안흘리는날이없네...ㅜ,0,0,0,2020-12-04 23:32:55
81,10,필광역 반도 서대위배역 잘어울릴듯,0,0,0,2020-12-04 22:59:30
81,rose,존잼ㅠㅠ,0,0,0,2020-12-01 09:01:37
81,힐링천사,ㅜ.ㅜ 여사님이랑 적뽕이 죽는 줄 알고 얼마나 가슴조였는지 소문아 ~ 다 죽여버려..,0,0,0,2020-11-30 17:17:50
81,Mystique,착한사람 화나게 하면 죽는것보다 무서워. 썩을것들아.,0,0,0,2020-11-23 00:39:20
81,군필남,적봉이 행동은 가볍지만 마음은 무겁네요 적봉이 매력있네,0,0,0,2020-11-20 14:09:50
81,캐훈남,꼭 그래야만 속이 후연했냐?,0,0,0,2020-11-10 18:51:27
81,카카몬트,악역에 비해서 주인공 일행들 너무 약하다.  스토리 대부분에서 무력하게 당함.  그러면 주인공은 울고 있고 ,0,2,0,2020-11-02 21:37:45
81,하늘에축복,목을 타버렸어야지,0,0,0,2020-10-26 21:44:49
81,asdfqwer,소문♡,0,0,0,2020-10-23 01:38:49
81,유니크한이모던,역싀 오랜만에 경이롭,0,0,0,2020-10-22 21:54:42
81,luck2me,다행이다  여사님 무슨일  생기는줄  ^^;;;,0,0,0,2020-10-19 14:44:25
81,박민준,워 소름!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!11111111111111111111111111111111,0,0,0,2020-10-14 17:50:02
81,ipsi,소문이 개쌔네... 그래서 다행이네 적봉이하고 여사님 죽지는 않겠다 ㅜㅜㅠㅜㅠㅜㅠㅜㅠㅠ,0,0,0,2020-10-14 13:54:33
81,헬로,너무무서웟는데 소문아잘햇어 다음은 목이야!,0,0,0,2020-10-12 20:14:35
81,리차드한,아 시원해...악에 자비는 없다..,0,0,0,2020-10-10 11:11:14
81,웅앵,대박 !!!!!!!!!!!!!!!! 육성으로 소리지름 ㅠㅠㅠㅠㅠ 소문아 ㅠㅠㅠㅠ,0,0,0,2020-10-05 04:59:01
81,희란,진짜 나쁜놈들 고구마 없이 다 때려잡는 맛에 이 웹툰 봐요 ,0,0,0,2020-10-02 19:15:01
81,김민영,아진짜 작가님 사랑해요 ㅠㅠㅠ,0,0,0,2020-09-24 00:36:03
81,Cynical,"몇번째 정주행이지만, 이건 볼때마다 짜릿!!해요.~★★★",0,0,0,2020-09-08 16:06:18
81,핑크하트,소문아 ㅠㅠ저 고릴라 죽여버려,0,0,0,2020-09-06 09:41:18
81,Graphicos,적봉이 재발견! 오만하고 게으른 녀석인 줄 알았는데 맘씨 따뜻하고 개코였어!,0,0,0,2020-09-03 18:26:57
81,멧돼지,금니빨 빼고 모조리 씹어먹어줄게,0,0,0,2020-08-30 21:40:15
81,hello,아이고 소문이 와서 다행이다 ㅠㅠㅠ 감사합니다 작가님...,0,0,0,2020-08-30 14:25:19
81,hello,적봉아 여사님 좀 지켜줘 ㅠㅠ 보다가 중간에 그냥 내려버렸어요 무서워서 못 보겠다 ㅠ,0,0,0,2020-08-30 14:20:43
81,chojuan,아 이런 전개 너무 좋아요 ... ,0,0,0,2020-08-29 22:59:00
81,세상속의 외침,ㅠㅁㅠ 눈물이 자꾸만 나요ㅠㅁㅠ소문이가 맘아파하는게...너무 절절하게 느껴져서ㅠㅁㅠ,0,0,0,2020-08-28 17:35:01
81,그레이색이야,개소름..햐 미치겠다,0,0,0,2020-08-27 18:41:57
81,윤애란,적보이가 뭔가 할꺼 같았는데~실망이야~ㅎ 똥냄새만~~ㅋㅋ,0,0,0,2020-08-27 11:54:30
81,끄앙?,아...작가님...여사님 죽었으면 내가 죽을뻔ㅠㅠ,0,0,0,2020-08-27 10:06:32
81,나선랑,금이빨 빼고 모조리 씹어버려,0,0,0,2020-08-26 17:34:09
81,내코딱지,결제 타이밍이 왔다!!!,0,0,0,2020-08-26 08:12:47
81,박세혁,뭐여 땅없이 깔끔 절단은 ㄷㄷ😱,0,0,0,2020-08-26 00:44:29
81,Tommy,와진짜 눈물나네ㅠ,0,0,0,2020-08-24 15:56:34
81,오늘 하루...,감사해여 작가님 진짜 감사해요 ㅠㅠ 소문아 제때 와줘서 너무 고마워ㅠㅠ,0,0,0,2020-08-24 03:44:55
81,양군,와씨... 뭔데 이렇게 재밌어 이거,0,0,0,2020-08-23 18:19:56
81,어퓨굿맨,피투성이 되서 간신히 이기고 그러는거  말고  압도적이고 강력한 모습 보여주면 좋겠다. ,0,1,0,2020-08-23 07:14:50
81,훈호,마지막 장면 마치 해바라기 명장면 같았다,0,0,0,2020-08-22 13:38:04
81,신밧드의보험,미쳤다....,0,0,0,2020-08-22 08:45:18
81,평화다,"아, 반할 것 같다",0,0,0,2020-08-22 00:53:40
81,미스올선데이,사랑해 소문아 ㅠㅠ 여사님 구해줘 ㅠㅠ,0,0,0,2020-08-22 00:42:32
81,다를것이없다,제발 다들 죽게하지마요 ㅠㅠ 힘든시기에 이 웹툰 하나보면서 즐거워합니다.,0,0,0,2020-08-22 00:05:53
81,DKJUNE,헐.... 개쩐다,0,0,0,2020-08-21 23:50:31
81,미노,오예~,0,0,0,2020-08-21 21:28:05
81,길 떠난 나그네,모가지를 잘라버렸어야지. ,0,0,0,2020-08-21 21:04:21
81,five2,소문아 ㅠㅠㅠㅠ,0,0,0,2020-08-21 20:22:38
81,ls2852,캬아 소름이 쫘악!! 경이로운 소름!,0,0,0,2020-08-21 20:13:28
81,한종문,마지막에 나까지 을컥.. 나도 도우마... ,0,0,0,2020-08-21 19:31:57
81,dehannama,역시!!!!!근데.... 장물쪽은.... ㅠㅠ,0,0,0,2020-08-21 16:35:41
81,신경민,소문아..어디잇니..지금 지구가 코로나로힘들구나..와서 해결좀..,0,0,0,2020-08-21 16:27:32
81,매국일베척살,아 나 이 나이에 숨도 못쉬고 읽었네...,0,0,0,2020-08-21 16:16:54
81,너는누구냐,율라콰!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0,0,0,2020-08-21 15:21:37
81,brown hair,사이다 소문~~,0,0,0,2020-08-21 14:35:14
81,콩,다음화...다음화가 필요해!!!,0,0,0,2020-08-21 13:50:54
81,강민기,아우 소름돋아..그저 빛,0,0,0,2020-08-21 13:23:35
81,king,그런데 적봉아....소리치기 전에 싸워야지...한두번 싸운 것도 아닌데그리고 좀 많이 안일하다.,0,1,0,2020-08-21 12:40:52
81,동안둥이,캐쉬는 겁나 많은데...미리보기를 해야 하는데 가슴이 뛰고 무서워서....작가님 다 살려주셔야 미리보기합니다,0,1,0,2020-08-21 09:57:44
81,방랑자,윽 다행이다. ㅠㅜ 여사님 죽는줄 알고 식겁했다!!!,0,0,0,2020-08-21 09:35:11
81,김윤복,소문이 등장,0,0,0,2020-08-21 08:46:35
81,서효석,적봉아 첫등장때 욕해서 미안하다,0,0,0,2020-08-21 01:40:09
81,천사시내,우리 소문이 최고다 ㅠㅠㅠㅠㅠㅠㅠㅠ,0,0,0,2020-08-21 01:37:52
81,lady1026,ㅠㅠㅠㅠㅠㅜㅠㅠㅠ 소문아 사랑해,0,0,0,2020-08-21 01:35:19
81,anomie,소문아 압도해버려!!,0,0,0,2020-08-21 00:44:31
81,anomie,휴... 우리 소문이.. 소문이... 이 아줌마 심장 떨어지는 줄!,0,0,0,2020-08-21 00:44:13
81,별,정말 울컥 했네요 대단해요  소문이 짱~~!!!♥,0,0,0,2020-08-20 23:58:58
81,호야,재밋다......,0,0,0,2020-08-20 23:19:06
81,철민,소름돋았다 진심~! 처음로그인해서 댓글답니다 작가님 대박,0,0,0,2020-08-20 23:05:09
81,노란세이버,내가 다 눈물이 난다,0,0,0,2020-08-20 22:45:37
81,fluiddream,아..사이다 캔뚜껑 딴 기분...다음주엔 시원하게 한사발...,0,0,0,2020-08-20 22:30:33
81,junh,오우 시팔,0,0,0,2020-08-20 22:29:08
81,뿌아앙,소름돋아ㅏ~~~~ㅠㅠㅠㅠㅠㅠ,0,0,0,2020-08-20 21:35:38
81,KJH,와 겁나 간지 난다,0,0,0,2020-08-20 21:35:36
81,이동윤,볼만 하니까 무료회차 끝나누... :(,0,1,0,2020-08-20 20:31:15
81,GM,아오... 또 결제하게하네 후ㅋㅋㄱㅋㅋ,0,0,0,2020-08-20 20:27:58
81,[샬롬]진,와씨....이런 명장면은 한번으론 안돼세번은 볼거야,0,0,0,2020-08-20 20:24:18
81,안민홍,내가 더 슬프게 해줄께...,0,0,0,2020-08-20 20:08:33
81,닉넴엄따,역쉬 소문이 ..   기대를 저버리지않네요~,0,0,0,2020-08-20 19:44:35
81,뷰파인더,죽이지는 말고 두손 두발만 따놔줘...가능하면 혓바닥도...,0,0,0,2020-08-20 19:04:04
81,이주현,감동을 이끌어내는 뭔가가있다,0,0,0,2020-08-20 18:58:53
81,마루사랑,작가님 감사합니다.  정말 여사님 살려주세요. 흑흑.. ,0,0,0,2020-08-20 18:53:13
81,쵸토,오오오ㅠㅠ,0,0,0,2020-08-20 18:44:05
81,수빈,그래 !!!!!!죽여줘 소문아 ㅠㅠㅠㅠㅠㅠ!!!!!!!!!!!!,0,0,0,2020-08-20 18:38:18
81,장n원,너무쎈디,0,0,0,2020-08-20 18:27:20
81,DOUBLE D ON,원빈급이다,0,0,0,2020-08-20 17:53:46
81,호롤호롤호롤롤로,소태식이 돌아왔구나,0,0,0,2020-08-20 17:50:57
81,언제나 엘지,정말 죽었으면 가슴이 아플뻔했네... 쫄깃쫄깃,0,0,0,2020-08-20 17:46:34
81,바람군사,적봉이 찐이네~! 살아 남으라~,0,0,0,2020-08-20 17:41:12
81,jds,나이스 소문,0,0,0,2020-08-20 17:32:46
81,한범수,진짜 감동니네,0,0,0,2020-08-20 17:04:37
81,파렌하잇,피콜로가 손오반대신 네파한테죽고 손오공도착씬 타이밍 그때네ㅎ 네파 넌 죽었다ㅎ,0,0,0,2020-08-20 16:47:23
81,yangjk,작가님 웹툰 속에서라도 개쓰레기들은 착한 사람들한테 개박살내게 해줘요!!! 그래야 현실이 뭐 같아도 조금이라도 위로 받으며 살죠,0,0,0,2020-08-20 16:33:16
81,홈런볼,숨도 못쉬겠다ㄷㄷㄷㄱ,0,0,0,2020-08-20 16:24:15
81,비수,다 발라버려 코로나같은 시끼들,0,0,0,2020-08-20 15:58:38
81,새벽별,더운날 소문이가 고생이많네요~,0,0,0,2020-08-20 15:47:55
81,배영길,와 소문이에 취한다 ~.~,0,0,0,2020-08-20 15:18:08
81,loopy선장,디져따 ㅠㅠㅠ 소문아 복수해줘,0,0,0,2020-08-20 15:16:00
81,dufmaql,소문아 고맙다 와줘서ㅠㅠ,0,0,0,2020-08-20 14:40:49
81,어리도리,우리 소문이 화나게하지마라,0,0,0,2020-08-20 14:33:54
81,노릇노릿누릿,ㅠㅠ여사님 잘못 될까봐 스크롤 벌벌 떨면서 ㅠㅠ 아오 살 떨려 ㅠㅠ,0,0,0,2020-08-20 14:33:47
